date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:17:08	3507/3507	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Apr%202022%2015:39:11%20GMT	https://duruthemes.com/demo/html/cappa/demo1/css/plugins/flaticon.css	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/css/plugins/flaticon.css	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins.css)
12:17:08	6963/6963	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Apr%202022%2015:39:10%20GMT	https://duruthemes.com/demo/html/cappa/demo1/css/plugins/magnific-popup.css	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/css/plugins/magnific-popup.css	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins.css)
12:17:09	3010/3010	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Apr%202022%2015:39:11%20GMT	https://duruthemes.com/demo/html/cappa/demo1/css/plugins/YouTubePopUp.css	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/css/plugins/YouTubePopUp.css	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins.css)
12:17:09	17552/17552	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Apr%202022%2015:39:10%20GMT	https://duruthemes.com/demo/html/cappa/demo1/css/plugins/select2.css	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/css/plugins/select2.css	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins.css)
12:17:10	1758/1758	---M-Z	200	added ('OK')	text/css	date:Mon,%2018%20Apr%202022%2015:39:10%20GMT	https://duruthemes.com/demo/html/cappa/demo1/css/plugins/datepicker.css	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/css/plugins/datepicker.css	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins.css)
12:17:11	229909/229909	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:14%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/slider/4.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/slider/4.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/index2.html)
12:17:11	236600/236600	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:18%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/slider/1.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/slider/1.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/css/style.css)
12:17:12	201603/201603	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:26%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/rooms/6.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/rooms/6.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/index3.html)
12:17:12	294799/294799	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:16%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/slider/3.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/slider/3.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/index2.html)
12:17:13	174085/174085	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:23%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/rooms/9.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/rooms/9.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/index3.html)
12:17:13	42044/42044	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:22%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/team/2.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/team/2.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/about.html)
12:17:14	33351/33351	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:22%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/team/3.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/team/3.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/about.html)
12:17:14	56378/56378	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:22%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/team/6.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/team/6.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/about.html)
12:17:15	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Aug%202022%2006:47:11%20GMT	https://duruthemes.com/demo/html/cappa/demo1/post2.html	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/post2.html	(from https://duruthemes.com/demo/html/cappa/demo1/spa-wellness.html)
12:17:15	146638/146638	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:24%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/rooms/5.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/rooms/5.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/room-details.html)
12:17:16	323542/323542	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:16%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/slider/5.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/slider/5.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/gallery.html)
12:17:17	378956/378956	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:14%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/slider/7.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/slider/7.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/gallery.html)
12:17:17	198484/198484	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:24%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/rooms/10.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/rooms/10.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/gallery.html)
12:17:18	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Aug%202022%2006:47:14%20GMT	https://duruthemes.com/demo/html/cappa/demo1/blog2.html	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/blog2.html	(from https://duruthemes.com/demo/html/cappa/demo1/news2.html)
12:17:19	295499/295499	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:12%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/restaurant/2.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/restaurant/2.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/news2.html)
12:17:20	325952/325952	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202022%2015:39:13%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/restaurant/3.jpg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/restaurant/3.jpg	(from https://duruthemes.com/demo/html/cappa/demo1/post.html)
12:17:20	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Aug%202022%2006:47:16%20GMT	https://duruthemes.com/demo/html/cappa/demo1/post3.html	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/post3.html	(from https://duruthemes.com/demo/html/cappa/demo1/post.html)
12:17:22	683/683	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Aug%202022%2006:47:17%20GMT	http://www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.png	C:/Users/mdeht/OneDrive/Desktop/cilected/www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.63.delayed	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/owl.carousel.min.css)
12:17:24	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Aug%202022%2006:47:19%20GMT	https://www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.png	C:/Users/mdeht/OneDrive/Desktop/cilected/www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.64.delayed	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/owl.carousel.min.css)
12:17:25	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Apr%202022%2015:38:45%20GMT	https://duruthemes.com/demo/html/cappa/demo1/fonts/themify.eot	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/fonts/themify.eot	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/themify-icons.css)
12:17:26	56108/56108	---M--	200	added ('OK')	font/woff	date:Mon,%2018%20Apr%202022%2015:38:46%20GMT	https://duruthemes.com/demo/html/cappa/demo1/fonts/themify.woff	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/fonts/themify.woff	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/themify-icons.css)
12:17:26	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Apr%202022%2015:38:45%20GMT	https://duruthemes.com/demo/html/cappa/demo1/fonts/themify.eot?	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/fonts/themifyd41d.eot	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/themify-icons.css)
12:17:27	78584/78584	---M--	200	added ('OK')	font/ttf	date:Mon,%2018%20Apr%202022%2015:38:44%20GMT	https://duruthemes.com/demo/html/cappa/demo1/fonts/themify.ttf	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/fonts/themify.ttf	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/themify-icons.css)
12:17:27	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Apr%202022%2015:38:45%20GMT	https://duruthemes.com/demo/html/cappa/demo1/fonts/themify.svg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/fonts/themify.svg	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/themify-icons.css)
12:17:27	40686/40686	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Apr%202022%2015:38:43%20GMT	https://duruthemes.com/demo/html/cappa/demo1/fonts/Flaticon.eot	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/fonts/Flaticon.eot	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/flaticon.css)
12:17:27	40686/40686	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Apr%202022%2015:38:43%20GMT	https://duruthemes.com/demo/html/cappa/demo1/fonts/Flaticon.eot?	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/fonts/Flaticond41d.eot	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/flaticon.css)
12:17:27	21312/21312	---M--	200	added ('OK')	font/woff2	date:Mon,%2018%20Apr%202022%2015:38:45%20GMT	https://duruthemes.com/demo/html/cappa/demo1/fonts/Flaticon.woff2	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/fonts/Flaticon.woff2	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/flaticon.css)
12:17:28	24828/24828	---M--	200	added ('OK')	font/woff	date:Mon,%2018%20Apr%202022%2015:38:44%20GMT	https://duruthemes.com/demo/html/cappa/demo1/fonts/Flaticon.woff	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/fonts/Flaticon.woff	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/flaticon.css)
12:17:28	40508/40508	---M--	200	added ('OK')	font/ttf	date:Mon,%2018%20Apr%202022%2015:38:44%20GMT	https://duruthemes.com/demo/html/cappa/demo1/fonts/Flaticon.ttf	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/fonts/Flaticon.ttf	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/flaticon.css)
12:17:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Aug%202022%2006:47:25%20GMT	https://duruthemes.com/demo/html/cappa/demo1/css/plugins/Flaticon.svg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/css/plugins/Flaticon.svg	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/flaticon.css)
12:17:28	285661/285661	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Apr%202022%2015:38:46%20GMT	https://duruthemes.com/demo/html/cappa/demo1/fonts/Flaticon.svg	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/fonts/Flaticon.svg	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/flaticon.css)
12:17:29	1779/1779	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Apr%202022%2015:39:11%20GMT	https://duruthemes.com/demo/html/cappa/demo1/css/plugins/close.png	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/css/plugins/close.png	(from https://duruthemes.com/demo/html/cappa/demo1/css/plugins/YouTubePopUp.css)
12:17:34	18932235/18932235	---M--	200	added ('OK')	video/webm	date:Mon,%2018%20Apr%202022%2015:38:11%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/video.webm	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/video.webm	(from https://duruthemes.com/demo/html/cappa/demo1/index5.html)
12:17:35	18932235/18932235	---M--	200	added ('OK')	video/mp4	date:Mon,%2018%20Apr%202022%2015:38:40%20GMT	https://duruthemes.com/demo/html/cappa/demo1/img/video.mp4	C:/Users/mdeht/OneDrive/Desktop/cilected/duruthemes.com/demo/html/cappa/demo1/img/video.mp4	(from https://duruthemes.com/demo/html/cappa/demo1/index5.html)
